id,SalePrice
2735,136298.95746726962
2736,135156.32929255973
2737,123371.34372782336
2738,133182.8977987127
2739,158689.61953525426
2740,138506.48710262473
2741,146360.67709455508
2742,151989.48539970248
2743,152826.55982060192
2744,162112.91835643305
2745,138375.1764176643
2746,136683.04661461816
2747,143515.78217931092
2748,123877.5173335105
2749,129746.82326592412
2750,132011.79304607553
2751,134815.66741827928
2752,184940.34027899624
2753,146596.85163163644
2754,216445.86898119963
2755,130904.30008073771
2756,98298.85963889373
2757,68512.58745798512
2758,92231.9031704051
2759,157466.58661355922
2760,120660.99467462361
2761,144286.79909059987
2762,145414.3106756486
2763,182807.4323644334
2764,140334.2194316866
2765,291051.6501726465
2766,130317.34254711369
2767,86424.12924335692
2768,124997.33321700571
2769,131363.65638793862
2770,135680.91162999082
2771,112585.44520129163
2772,111082.17389378413
2773,164101.37088198337
2774,142129.42286795742
2775,117360.68627795305
2776,137331.92786194495
2777,141725.02695729953
2778,104817.79591486078
2779,125309.35072684642
2780,96793.10166449765
2781,98919.7835345085
2782,96140.28846621118
2783,97646.94360645264
2784,123731.1164187627
2785,139582.33689334703
2786,71820.51801601678
2787,121995.40663856565
2788,76915.52549843796
2789,165292.92221785043
2790,96775.15024134914
2791,110256.2375078128
2792,62344.06198319818
2793,164537.31010938872
2794,96781.75116782743
2795,123687.65771330583
2796,99888.48879623947
2797,195436.5360844933
2798,108161.71072015078
2799,121155.56035826702
2800,63814.08156340133
2801,112171.47568466842
2802,127132.16245445811
2803,173420.0457488848
2804,127087.90477312327
2805,100048.19683611841
2806,85882.23793446993
2807,157211.3839613314
2808,146779.46114105274
2809,133318.81223165087
2810,127304.21499572774
2811,156591.1980470326
2812,162729.67173401196
2813,156050.91211217773
2814,157149.0271183437
2815,103775.31351747065
2816,247242.5641107949
2817,152762.3835839948
2818,134938.03246582358
2819,166704.2256748484
2820,137127.43377911978
2821,109555.94121776344
2822,202909.4703413209
2823,336953.1932888861
2824,184077.23335361245
2825,148770.3279761188
2826,135693.40406598547
2827,136481.64025900443
2828,220814.69681018326
2829,224520.68005901756
2830,231825.28234531905
2831,174708.91928606608
2832,255298.7954136233
2833,293755.50105527084
2834,211839.1300421482
2835,216097.40626958877
2836,189515.45561901992
2837,156847.8318440303
2838,146859.07459741048
2839,172131.23935963327
2840,203435.61106987883
2841,206342.4989129456
2842,227287.03285702618
2843,151702.5535659029
2844,165015.34333732224
2845,124976.79572386164
2846,213721.71662562218
2847,202765.95576398424
2848,212115.95297584985
2849,198392.6495669849
2850,280620.01824012963
2851,212995.36305335083
2852,232075.32268411803
2853,234120.48790188401
2854,139978.66014813716
2855,201641.8000057335
2856,202848.75037064517
2857,186303.76688689168
2858,199806.59359191835
2859,111648.10510001257
2860,122966.46944813296
2861,121767.74527442103
2862,197250.55135103178
2863,129472.29570426243
2864,245827.99932640803
2865,139297.37279437244
2866,139221.57726724155
2867,97682.32801652876
2868,97188.92327971401
2869,106898.34507850427
2870,119555.30549260664
2871,82980.5267135251
2872,54611.45043586251
2873,94614.90873862711
2874,143927.3018210593
2875,113943.9042708308
2876,171119.2021414895
2877,146996.54108602757
2878,162802.72059071242
2879,137477.80671166547
2880,101463.79574187359
2881,142707.08658043673
2882,173834.2795472243
2883,192502.45228377127
2884,196207.2124190535
2885,193479.21166429276
2886,241626.6745416328
2887,91167.39155296571
2888,138615.07923581742
2889,55278.5265580632
2890,84700.67636926348
2891,136190.3136382986
2892,50200.114488674546
2893,80829.55650571891
2894,60739.72852337568
2895,313975.2170385237
2896,278436.0170936705
2897,202079.4430189919
2898,148710.8079866762
2899,206243.5660589483
2900,160258.0201349005
2901,205789.75809003244
2902,191184.19049042978
2903,340620.54848069703
2904,346879.8307472536
2905,86284.29412044131
2906,195800.69189223307
2907,112607.98031614488
2908,134049.9899573997
2909,144404.63631646693
2910,79800.73446107884
2911,79894.43219346214
2912,146603.1996172832
2913,82435.98385563471
2914,77473.03876674183
2915,82721.24893460803
2916,83233.41095687068
2917,162136.58217853244
2918,116622.41825984778
2919,221000.29444828542
